MD,X,Y,Z,ANCC,ASTNU,ASTNL,EGFDU,EGFDL,BUDA,TVT,GR,TVT_input
11256.0,2972013.09,1095834.9,-8829.58,-8436.21,-8567.73,-8651.87,-8769.41,-8813.93,-8924.11,11117.16,104.96569251377824,11117.16
11257.0,2972013.77,1095834.23,-8829.87,-8436.19,-8567.71,-8651.86,-8769.39,-8813.91,-8924.09,11117.47,103.18776095805204,11117.47
11258.0,2972014.45,1095833.56,-8830.17,-8436.17,-8567.7,-8651.84,-8769.38,-8813.9,-8924.08,11117.78,107.70878691404153,11117.78
11259.0,2972015.13,1095832.89,-8830.46,-8436.16,-8567.68,-8651.83,-8769.36,-8813.88,-8924.06,11118.09,110.58734276616968,11118.09
11260.0,2972015.82,1095832.22,-8830.76,-8436.14,-8567.66,-8651.81,-8769.34,-8813.87,-8924.05,11118.4,110.164025729092,11118.4
11261.0,2972016.5,1095831.55,-8831.05,-8436.13,-8567.65,-8651.79,-8769.33,-8813.85,-8924.03,11118.71,116.86936759640224,11118.71
11262.0,2972017.18,1095830.88,-8831.35,-8436.11,-8567.63,-8651.78,-8769.31,-8813.83,-8924.01,11119.03,119.20607764107098,11119.03
11263.0,2972017.86,1095830.21,-8831.64,-8436.09,-8567.61,-8651.76,-8769.29,-8813.82,-8924.0,11119.34,116.42911787784148,11119.34
11264.0,2972018.54,1095829.54,-8831.93,-8436.08,-8567.6,-8651.74,-8769.28,-8813.8,-8923.98,11119.65,116.7339061445374,11119.65
11265.0,2972019.23,1095828.87,-8832.23,-8436.06,-8567.58,-8651.73,-8769.26,-8813.78,-8923.96,11119.96,111.78956315147023,11119.96
11266.0,2972019.91,1095828.2,-8832.52,-8436.04,-8567.57,-8651.71,-8769.25,-8813.77,-8923.95,11120.26,103.018434143221,11120.26
11267.0,2972020.59,1095827.54,-8832.81,-8436.03,-8567.55,-8651.69,-8769.23,-8813.75,-8923.93,11120.570000000002,98.71753304651187,11120.570000000002
11268.0,2972021.28,1095826.87,-8833.1,-8436.01,-8567.53,-8651.68,-8769.21,-8813.73,-8923.91,11120.88,99.07311935765712,11120.88
11269.0,2972021.96,1095826.2,-8833.39,-8435.99,-8567.52,-8651.66,-8769.2,-8813.72,-8923.9,11121.18,106.04938412869708,11121.18
11270.0,2972022.65,1095825.53,-8833.68,-8435.98,-8567.5,-8651.65,-8769.18,-8813.7,-8923.88,11121.490000000002,107.04841233620036,11121.490000000002
11271.0,2972023.33,1095824.86,-8833.97,-8435.96,-8567.48,-8651.63,-8769.16,-8813.68,-8923.86,11121.8,103.69574140254524,11121.8
11272.0,2972024.02,1095824.19,-8834.26,-8435.94,-8567.47,-8651.61,-8769.15,-8813.67,-8923.85,11122.11,104.94875983229517,11122.11
11273.0,2972024.7,1095823.53,-8834.55,-8435.93,-8567.45,-8651.6,-8769.13,-8813.65,-8923.83,11122.41,100.2414743799915,11122.41
11274.0,2972025.39,1095822.86,-8834.84,-8435.91,-8567.43,-8651.58,-8769.11,-8813.64,-8923.82,11122.72,101.08810845414683,11122.72
11275.0,2972026.08,1095822.19,-8835.13,-8435.9,-8567.42,-8651.56,-8769.1,-8813.62,-8923.8,11123.02,103.5264145877142,11123.02
11276.0,2972026.76,1095821.52,-8835.42,-8435.88,-8567.4,-8651.55,-8769.08,-8813.6,-8923.78,11123.320000000002,104.8302310619134,11123.320000000002
11277.0,2972027.45,1095820.86,-8835.7,-8435.86,-8567.38,-8651.53,-8769.06,-8813.59,-8923.77,11123.63,107.67492155107531,11123.63
11278.0,2972028.14,1095820.19,-8835.99,-8435.85,-8567.37,-8651.51,-8769.05,-8813.57,-8923.75,11123.93,,11123.93
11279.0,2972028.83,1095819.52,-8836.27,-8435.83,-8567.35,-8651.5,-8769.03,-8813.55,-8923.73,11124.23,104.96569251377824,11124.23
11280.0,2972029.52,1095818.86,-8836.56,-8435.81,-8567.33,-8651.48,-8769.02,-8813.54,-8923.72,11124.53,105.54140368420389,11124.53
11281.0,2972030.2,1095818.19,-8836.85,-8435.8,-8567.32,-8651.46,-8769.0,-8813.52,-8923.7,11124.84,109.04646875120696,11124.84
11282.0,2972030.89,1095817.52,-8837.13,-8435.78,-8567.3,-8651.45,-8768.98,-8813.5,-8923.68,11125.14,104.72863497301476,11125.14
11283.0,2972031.58,1095816.86,-8837.42,-8435.76,-8567.29,-8651.43,-8768.97,-8813.49,-8923.67,11125.44,95.51725624620472,11125.44
11284.0,2972032.27,1095816.19,-8837.7,-8435.75,-8567.27,-8651.41,-8768.95,-8813.47,-8923.65,11125.740000000002,92.70643112000904,11125.740000000002
11285.0,2972032.96,1095815.52,-8837.98,-8435.73,-8567.25,-8651.4,-8768.93,-8813.45,-8923.63,11126.04,103.0522995061872,11126.04
11286.0,2972033.65,1095814.86,-8838.27,-8435.71,-8567.24,-8651.38,-8768.92,-8813.44,-8923.62,11126.34,110.62120812913588,11126.34
11287.0,2972034.34,1095814.19,-8838.55,-8435.7,-8567.22,-8651.37,-8768.9,-8813.42,-8923.6,11126.64,115.14223408512537,11126.64
11288.0,2972035.03,1095813.53,-8838.83,-8435.68,-8567.2,-8651.35,-8768.88,-8813.4,-8923.59,11126.93,115.717945255551,11126.93
11289.0,2972035.73,1095812.86,-8839.11,-8435.66,-8567.19,-8651.33,-8768.87,-8813.39,-8923.57,11127.23,120.20510584857423,11127.23
11290.0,2972036.42,1095812.2,-8839.39,-8435.65,-8567.17,-8651.32,-8768.85,-8813.37,-8923.55,11127.53,120.2897692559898,11127.53
11291.0,2972037.11,1095811.53,-8839.67,-8435.63,-8567.15,-8651.3,-8768.83,-8813.36,-8923.54,11127.83,121.03480724124648,11127.83
11292.0,2972037.8,1095810.87,-8839.95,-8435.62,-8567.14,-8651.28,-8768.82,-8813.34,-8923.52,11128.13,119.90031758187834,11128.13
11293.0,2972038.5,1095810.2,-8840.23,-8435.6,-8567.12,-8651.27,-8768.8,-8813.32,-8923.5,11128.42,118.46103965581426,11128.42
11294.0,2972039.19,1095809.54,-8840.51,-8435.58,-8567.1,-8651.25,-8768.78,-8813.31,-8923.49,11128.72,122.8974022043882,11128.72
11295.0,2972039.88,1095808.87,-8840.79,-8435.57,-8567.09,-8651.23,-8768.77,-8813.29,-8923.47,11129.01,124.89545861939482,11129.01
11296.0,2972040.58,1095808.21,-8841.07,-8435.55,-8567.07,-8651.22,-8768.75,-8813.27,-8923.45,11129.31,127.31683207147906,11129.31
11297.0,2972041.27,1095807.55,-8841.35,-8435.53,-8567.05,-8651.2,-8768.74,-8813.26,-8923.44,11129.6,125.75902537503325,11129.6
11298.0,2972041.97,1095806.88,-8841.62,-8435.52,-8567.04,-8651.18,-8768.72,-8813.24,-8923.42,11129.89,,11129.89
11299.0,2972042.66,1095806.22,-8841.9,-8435.5,-8567.02,-8651.17,-8768.7,-8813.22,-8923.4,11130.19,114.1940039220714,11130.19
11300.0,2972043.36,1095805.56,-8842.18,-8435.48,-8567.01,-8651.15,-8768.69,-8813.21,-8923.39,11130.48,113.51669666274714,11130.48
11301.0,2972044.05,1095804.89,-8842.45,-8435.47,-8566.99,-8651.13,-8768.67,-8813.19,-8923.37,11130.77,111.56943829218986,11130.77
11302.0,2972044.75,1095804.23,-8842.73,-8435.45,-8566.97,-8651.12,-8768.65,-8813.17,-8923.35,11131.070000000002,111.02759248473043,11131.070000000002
11303.0,2972045.44,1095803.57,-8843.0,-8435.43,-8566.96,-8651.1,-8768.64,-8813.16,-8923.34,11131.36,112.36527432189588,11131.36
11304.0,2972046.14,1095802.9,-8843.28,-8435.42,-8566.94,-8651.09,-8768.62,-8813.14,-8923.32,11131.65,107.47172937327804,11131.65
11305.0,2972046.84,1095802.24,-8843.55,-8435.4,-8566.92,-8651.07,-8768.6,-8813.12,-8923.3,11131.94,101.5452908541907,11131.94
11306.0,2972047.54,1095801.58,-8843.83,-8435.38,-8566.91,-8651.05,-8768.59,-8813.11,-8923.29,11132.23,97.17665903154918,11132.23
11307.0,2972048.23,1095800.92,-8844.1,-8435.37,-8566.89,-8651.04,-8768.57,-8813.09,-8923.27,11132.52,93.87478614234338,11132.52
11308.0,2972048.93,1095800.26,-8844.37,-8435.35,-8566.87,-8651.02,-8768.55,-8813.07,-8923.26,11132.81,95.4325928387892,11132.81
11309.0,2972049.63,1095799.59,-8844.64,-8435.34,-8566.86,-8651.0,-8768.54,-8813.06,-8923.24,11133.09,98.31114869091734,11133.09
11310.0,2972050.33,1095798.93,-8844.91,-8435.32,-8566.84,-8650.99,-8768.52,-8813.04,-8923.22,11133.38,,11133.38
11311.0,2972051.03,1095798.27,-8845.19,-8435.3,-8566.82,-8650.97,-8768.5,-8813.03,-8923.21,11133.67,114.76971509249702,11133.67
11312.0,2972051.73,1095797.61,-8845.46,-8435.29,-8566.81,-8650.95,-8768.49,-8813.01,-8923.19,11133.96,117.10642513716572,11133.96
11313.0,2972052.43,1095796.95,-8845.73,-8435.27,-8566.79,-8650.94,-8768.47,-8812.99,-8923.17,11134.25,114.83744581842944,11134.25
11314.0,2972053.13,1095796.29,-8846.0,-8435.25,-8566.77,-8650.92,-8768.45,-8812.98,-8923.16,11134.54,103.66187603957904,11134.54
11315.0,2972053.83,1095795.63,-8846.27,-8435.24,-8566.76,-8650.9,-8768.44,-8812.96,-8923.14,11134.820000000002,94.45049731276902,11134.820000000002
11316.0,2972054.53,1095794.97,-8846.54,-8435.22,-8566.74,-8650.89,-8768.42,-8812.94,-8923.12,11135.1,93.31600765340086,11135.1
11317.0,2972055.23,1095794.31,-8846.8,-8435.2,-8566.72,-8650.87,-8768.4,-8812.93,-8923.11,11135.39,99.25937885397131,11135.39
11318.0,2972055.93,1095793.65,-8847.07,-8435.19,-8566.71,-8650.85,-8768.39,-8812.91,-8923.09,11135.67,,11135.67
11319.0,2972056.64,1095792.99,-8847.34,-8435.17,-8566.69,-8650.84,-8768.37,-8812.89,-8923.07,11135.95,108.6231517141293,11135.95
11320.0,2972057.34,1095792.33,-8847.61,-8435.15,-8566.68,-8650.82,-8768.36,-8812.88,-8923.06,11136.240000000002,117.73293435204069,11136.240000000002
11321.0,2972058.04,1095791.67,-8847.87,-8435.14,-8566.66,-8650.8,-8768.34,-8812.86,-8923.04,11136.52,125.21717956757384,11136.52
11322.0,2972058.74,1095791.01,-8848.14,-8435.12,-8566.64,-8650.79,-8768.32,-8812.84,-8923.02,11136.81,125.70822733058392,11136.81
11323.0,2972059.45,1095790.35,-8848.4,-8435.1,-8566.63,-8650.77,-8768.31,-8812.83,-8923.01,11137.09,124.74306448604683,11137.09
11324.0,2972060.15,1095789.69,-8848.67,-8435.09,-8566.61,-8650.75,-8768.29,-8812.81,-8922.99,11137.37,125.48810247130352,11137.37
11325.0,2972060.86,1095789.03,-8848.93,-8435.07,-8566.59,-8650.74,-8768.27,-8812.79,-8922.97,11137.65,126.6395248121548,11137.65
11326.0,2972061.56,1095788.37,-8849.2,-8435.05,-8566.58,-8650.72,-8768.26,-8812.78,-8922.96,11137.93,125.52196783426974,11137.93
11327.0,2972062.26,1095787.71,-8849.46,-8435.04,-8566.56,-8650.7,-8768.24,-8812.76,-8922.94,11138.21,122.6434119821416,11138.21
11328.0,2972062.97,1095787.05,-8849.72,-8435.02,-8566.54,-8650.69,-8768.22,-8812.74,-8922.92,11138.490000000002,125.48810247130352,11138.490000000002
11329.0,2972063.67,1095786.4,-8849.99,-8435.0,-8566.53,-8650.67,-8768.21,-8812.73,-8922.91,11138.77,129.24715776055322,11138.77
11330.0,2972064.38,1095785.74,-8850.25,-8434.99,-8566.51,-8650.66,-8768.19,-8812.71,-8922.89,11139.05,124.06575722672255,11139.05
11331.0,2972065.09,1095785.08,-8850.51,-8434.97,-8566.49,-8650.64,-8768.17,-8812.69,-8922.87,11139.33,115.4978203962706,11139.33
11332.0,2972065.79,1095784.42,-8850.77,-8434.95,-8566.48,-8650.62,-8768.16,-8812.68,-8922.86,11139.61,104.99955787674448,11139.61
11333.0,2972066.5,1095783.76,-8851.03,-8434.94,-8566.46,-8650.61,-8768.14,-8812.66,-8922.84,11139.89,97.464514616762,11139.89
11334.0,2972067.21,1095783.11,-8851.29,-8434.92,-8566.44,-8650.59,-8768.12,-8812.64,-8922.83,11140.16,103.15389559508584,11140.16
11335.0,2972067.91,1095782.45,-8851.55,-8434.9,-8566.43,-8650.57,-8768.11,-8812.63,-8922.81,11140.44,120.45909607082086,11140.44
11336.0,2972068.62,1095781.79,-8851.81,-8434.89,-8566.41,-8650.56,-8768.09,-8812.61,-8922.79,11140.71,131.82092534598544,11140.71
11337.0,2972069.33,1095781.14,-8852.07,-8434.87,-8566.39,-8650.54,-8768.07,-8812.6,-8922.78,11140.990000000002,137.6119024132079,11140.990000000002
11338.0,2972070.04,1095780.48,-8852.33,-8434.86,-8566.38,-8650.52,-8768.06,-8812.58,-8922.76,11141.26,141.87893814695082,11141.26
11339.0,2972070.75,1095779.82,-8852.59,-8434.84,-8566.36,-8650.51,-8768.04,-8812.56,-8922.74,11141.54,143.3690141174642,11141.54
11340.0,2972071.46,1095779.17,-8852.85,-8434.82,-8566.34,-8650.49,-8768.02,-8812.55,-8922.73,11141.81,134.58095242773183,11141.81
11341.0,2972072.17,1095778.51,-8853.1,-8434.81,-8566.33,-8650.47,-8768.01,-8812.53,-8922.71,11142.09,134.37776024993454,11142.09
11342.0,2972072.88,1095777.85,-8853.36,-8434.79,-8566.31,-8650.46,-8767.99,-8812.51,-8922.69,11142.36,140.42272753940364,11142.36
11343.0,2972073.59,1095777.2,-8853.62,-8434.77,-8566.29,-8650.44,-8767.97,-8812.5,-8922.68,11142.63,148.7197414661259,11142.63
11344.0,2972074.3,1095776.54,-8853.87,-8434.76,-8566.28,-8650.42,-8767.96,-8812.48,-8922.66,11142.91,151.85228754050064,11142.91
11345.0,2972075.01,1095775.89,-8854.13,-8434.74,-8566.26,-8650.4,-8767.94,-8812.46,-8922.64,11143.18,,11143.18
11346.0,2972075.72,1095775.23,-8854.38,-8434.72,-8566.24,-8650.38,-8767.92,-8812.44,-8922.62,11143.45,114.83744581842944,11143.45
11347.0,2972076.43,1095774.58,-8854.63,-8434.7,-8566.22,-8650.36,-8767.9,-8812.42,-8922.6,11143.71,99.47950371325167,11143.71
11348.0,2972077.15,1095773.92,-8854.88,-8434.68,-8566.2,-8650.34,-8767.88,-8812.4,-8922.58,11143.98,99.0053886317247,11143.98
11349.0,2972077.86,1095773.27,-8855.13,-8434.66,-8566.18,-8650.32,-8767.86,-8812.38,-8922.56,11144.25,97.70157215752548,11144.25
11350.0,2972078.57,1095772.61,-8855.38,-8434.64,-8566.16,-8650.3,-8767.84,-8812.36,-8922.54,11144.52,96.92266880930258,11144.52
11351.0,2972079.29,1095771.96,-8855.63,-8434.62,-8566.14,-8650.28,-8767.82,-8812.34,-8922.52,11144.79,105.65993245458564,11144.79
11352.0,2972080.0,1095771.31,-8855.87,-8434.6,-8566.12,-8650.27,-8767.8,-8812.32,-8922.5,11145.06,125.57276587871908,11145.06
11353.0,2972080.72,1095770.65,-8856.12,-8434.58,-8566.1,-8650.25,-8767.78,-8812.3,-8922.48,11145.320000000002,122.3724890784119,11145.320000000002
11354.0,2972081.44,1095770.0,-8856.36,-8434.56,-8566.08,-8650.23,-8767.76,-8812.28,-8922.46,11145.59,118.61343378916224,11145.59
11355.0,2972082.16,1095769.34,-8856.6,-8434.54,-8566.06,-8650.2,-8767.74,-8812.26,-8922.44,11145.85,109.8761701438792,11145.85
11356.0,2972082.87,1095768.69,-8856.84,-8434.52,-8566.04,-8650.18,-8767.72,-8812.24,-8922.42,11146.11,102.95070341728857,11146.11
11357.0,2972083.59,1095768.04,-8857.08,-8434.49,-8566.02,-8650.16,-8767.7,-8812.22,-8922.4,11146.36,108.36916149188268,11146.36
11358.0,2972084.31,1095767.39,-8857.32,-8434.47,-8565.99,-8650.14,-8767.67,-8812.2,-8922.38,11146.62,112.24674555151414,11146.62
11359.0,2972085.03,1095766.73,-8857.55,-8434.45,-8565.97,-8650.12,-8767.65,-8812.17,-8922.35,11146.87,114.78664777398014,11146.87
11360.0,2972085.75,1095766.08,-8857.79,-8434.43,-8565.95,-8650.1,-8767.63,-8812.15,-8922.33,11147.13,,11147.13
11361.0,2972086.47,1095765.43,-8858.02,-8434.41,-8565.93,-8650.08,-8767.61,-8812.13,-8922.31,11147.39,127.79094715300604,11147.39
11362.0,2972087.19,1095764.77,-8858.25,-8434.39,-8565.91,-8650.05,-8767.59,-8812.11,-8922.29,11147.64,133.497260812813,11147.64
11363.0,2972087.92,1095764.12,-8858.48,-8434.37,-8565.89,-8650.03,-8767.57,-8812.09,-8922.27,11147.9,131.02508931627943,11147.9
11364.0,2972088.64,1095763.47,-8858.71,-8434.34,-8565.87,-8650.01,-8767.55,-8812.07,-8922.25,11148.16,119.42620250035137,11148.16
11365.0,2972089.36,1095762.82,-8858.94,-8434.31,-8565.83,-8649.98,-8767.51,-8812.03,-8922.22,11148.41,110.959861758798,11148.41
11366.0,2972090.09,1095762.17,-8859.16,-8434.28,-8565.8,-8649.95,-8767.48,-8812.0,-8922.18,11148.66,104.16985648407224,11148.66
11367.0,2972090.81,1095761.52,-8859.39,-8434.25,-8565.77,-8649.91,-8767.45,-8811.97,-8922.15,11148.92,91.50421073470848,11148.92
11368.0,2972091.54,1095760.87,-8859.61,-8434.21,-8565.74,-8649.88,-8767.42,-8811.94,-8922.12,11149.17,85.42537808227316,11149.17
11369.0,2972092.26,1095760.21,-8859.83,-8434.18,-8565.7,-8649.85,-8767.38,-8811.91,-8922.09,11149.42,86.10268534159741,11149.42
11370.0,2972092.99,1095759.56,-8860.05,-8434.15,-8565.67,-8649.82,-8767.35,-8811.87,-8922.05,11149.68,90.33585571237408,11149.68
11371.0,2972093.72,1095758.91,-8860.27,-8434.12,-8565.64,-8649.79,-8767.32,-8811.84,-8922.02,11149.93,99.09005203914025,11149.93
11372.0,2972094.45,1095758.26,-8860.49,-8434.09,-8565.61,-8649.75,-8767.29,-8811.81,-8921.99,11150.19,104.50851011373436,11150.19
11373.0,2972095.17,1095757.61,-8860.71,-8434.05,-8565.58,-8649.72,-8767.26,-8811.78,-8921.96,11150.44,113.09337962566948,11150.44
11374.0,2972095.9,1095756.96,-8860.92,-8434.02,-8565.54,-8649.69,-8767.22,-8811.74,-8921.92,11150.69,119.00288546327369,11150.69
11375.0,2972096.63,1095756.31,-8861.14,-8433.98,-8565.5,-8649.65,-8767.18,-8811.7,-8921.88,11150.94,120.78081701899988,11150.94
11376.0,2972097.36,1095755.66,-8861.35,-8433.94,-8565.46,-8649.61,-8767.14,-8811.66,-8921.84,11151.19,122.8296714784558,11151.19
11377.0,2972098.09,1095755.02,-8861.56,-8433.9,-8565.42,-8649.56,-8767.1,-8811.62,-8921.8,11151.44,122.40635444137811,11151.44
11378.0,2972098.82,1095754.37,-8861.77,-8433.86,-8565.38,-8649.52,-8767.06,-8811.58,-8921.76,11151.69,123.1344597451517,11151.69
11379.0,2972099.56,1095753.72,-8861.98,-8433.81,-8565.34,-8649.48,-8767.02,-8811.54,-8921.72,11151.94,118.05465530021972,11151.94
11380.0,2972100.29,1095753.07,-8862.18,-8433.77,-8565.29,-8649.44,-8766.98,-8811.5,-8921.68,11152.19,106.37110507687608,11152.19
11381.0,2972101.02,1095752.42,-8862.39,-8433.73,-8565.25,-8649.4,-8766.93,-8811.46,-8921.64,11152.44,96.39775568332628,11152.44
11382.0,2972101.76,1095751.77,-8862.59,-8433.69,-8565.21,-8649.36,-8766.89,-8811.41,-8921.59,11152.68,90.04800012716126,11152.68
11383.0,2972102.49,1095751.13,-8862.8,-8433.65,-8565.17,-8649.32,-8766.85,-8811.37,-8921.55,11152.93,81.51392865967551,11152.93
11384.0,2972103.23,1095750.48,-8863.0,-8433.61,-8565.13,-8649.28,-8766.81,-8811.33,-8921.51,11153.18,71.25272368091287,11153.18
11385.0,2972103.96,1095749.83,-8863.2,-8433.62,-8565.14,-8649.29,-8766.82,-8811.34,-8921.52,11153.36,66.95182258420377,11153.36
11386.0,2972104.7,1095749.18,-8863.4,-8433.63,-8565.15,-8649.3,-8766.83,-8811.35,-8921.53,11153.55,69.10227313255832,11153.55
11387.0,2972105.43,1095748.54,-8863.59,-8433.64,-8565.16,-8649.31,-8766.84,-8811.36,-8921.54,11153.73,74.69005802198352,11153.73
11388.0,2972106.17,1095747.89,-8863.79,-8433.65,-8565.17,-8649.32,-8766.85,-8811.38,-8921.56,11153.91,79.09255520759125,11153.91
11389.0,2972106.91,1095747.24,-8863.98,-8433.66,-8565.19,-8649.33,-8766.87,-8811.39,-8921.57,11154.1,86.44133897125955,11154.1
11390.0,2972107.65,1095746.6,-8864.18,-8433.67,-8565.2,-8649.34,-8766.88,-8811.4,-8921.58,11154.28,99.31017689842064,11154.28
11391.0,2972108.39,1095745.95,-8864.37,-8433.69,-8565.21,-8649.35,-8766.89,-8811.41,-8921.59,11154.46,104.71170229153164,11154.46
11392.0,2972109.13,1095745.31,-8864.56,-8433.7,-8565.22,-8649.36,-8766.9,-8811.42,-8921.6,11154.64,106.70975870653824,11154.64
11393.0,2972109.87,1095744.66,-8864.75,-8433.71,-8565.23,-8649.38,-8766.91,-8811.43,-8921.61,11154.83,113.61829275164575,11154.83
11394.0,2972110.61,1095744.01,-8864.94,-8433.72,-8565.24,-8649.39,-8766.92,-8811.44,-8921.62,11155.01,115.85340670741584,11155.01
11395.0,2972111.35,1095743.37,-8865.12,-8433.73,-8565.25,-8649.4,-8766.93,-8811.45,-8921.63,11155.18,121.3734608709086,11155.18
11396.0,2972112.09,1095742.72,-8865.31,-8433.74,-8565.26,-8649.41,-8766.94,-8811.47,-8921.65,11155.35,122.25396030803016,11155.35
11397.0,2972112.83,1095742.08,-8865.49,-8433.75,-8565.28,-8649.42,-8766.96,-8811.48,-8921.66,11155.51,120.12044244115872,11155.51
11398.0,2972113.57,1095741.44,-8865.67,-8433.76,-8565.29,-8649.43,-8766.97,-8811.49,-8921.67,11155.68,115.58248380368616,11155.68
11399.0,2972114.32,1095740.79,-8865.85,-8433.78,-8565.3,-8649.44,-8766.98,-8811.5,-8921.68,11155.85,110.1978910920582,11155.85
11400.0,2972115.06,1095740.15,-8866.03,-8433.79,-8565.31,-8649.45,-8766.99,-8811.51,-8921.69,11156.02,107.84424836590638,11156.02
11401.0,2972115.81,1095739.5,-8866.21,-8433.8,-8565.32,-8649.47,-8767.0,-8811.52,-8921.7,11156.19,106.8960182028524,11156.19
11402.0,2972116.55,1095738.86,-8866.39,-8433.81,-8565.33,-8649.48,-8767.01,-8811.53,-8921.71,11156.36,104.47464475076816,11156.36
11403.0,2972117.3,1095738.22,-8866.56,-8433.82,-8565.34,-8649.49,-8767.02,-8811.54,-8921.73,11156.53,95.16166993505948,11156.53
11404.0,2972118.04,1095737.58,-8866.74,-8433.83,-8565.35,-8649.5,-8767.03,-8811.56,-8921.74,11156.69,92.31697944589756,11156.69
11405.0,2972118.79,1095736.93,-8866.91,-8433.86,-8565.38,-8649.53,-8767.06,-8811.58,-8921.76,11156.83,93.29907497191776,11156.83
11406.0,2972119.54,1095736.29,-8867.08,-8433.89,-8565.41,-8649.55,-8767.09,-8811.61,-8921.79,11156.97,93.70545932751232,11156.97
11407.0,2972120.28,1095735.65,-8867.25,-8433.91,-8565.43,-8649.58,-8767.11,-8811.64,-8921.82,11157.11,97.09199562413366,11157.11
11408.0,2972121.03,1095735.01,-8867.42,-8433.94,-8565.46,-8649.61,-8767.14,-8811.66,-8921.84,11157.25,,11157.25
11409.0,2972121.78,1095734.37,-8867.58,-8433.97,-8565.49,-8649.63,-8767.17,-8811.69,-8921.87,11157.39,110.4010832698555,11157.39
11410.0,2972122.53,1095733.72,-8867.75,-8433.99,-8565.51,-8649.66,-8767.19,-8811.71,-8921.9,11157.53,107.302402558447,11157.53
11411.0,2972123.28,1095733.08,-8867.91,-8434.02,-8565.54,-8649.69,-8767.22,-8811.74,-8921.92,11157.67,108.6231517141293,11157.67
11412.0,2972124.03,1095732.44,-8868.08,-8434.04,-8565.57,-8649.71,-8767.25,-8811.77,-8921.95,11157.81,,11157.81
11413.0,2972124.78,1095731.8,-8868.24,-8434.07,-8565.59,-8649.74,-8767.27,-8811.79,-8921.97,11157.95,118.95208741882436,11157.95
11414.0,2972125.53,1095731.16,-8868.4,-8434.1,-8565.62,-8649.76,-8767.3,-8811.82,-8922.0,11158.09,119.62939467814864,11158.09
11415.0,2972126.28,1095730.52,-8868.56,-8434.13,-8565.65,-8649.8,-8767.33,-8811.85,-8922.03,11158.21,117.78373239649,11158.21
11416.0,2972127.04,1095729.88,-8868.71,-8434.16,-8565.68,-8649.83,-8767.36,-8811.88,-8922.06,11158.34,118.08852066318592,11158.34
11417.0,2972127.79,1095729.24,-8868.87,-8434.19,-8565.71,-8649.86,-8767.39,-8811.91,-8922.09,11158.46,115.70101257406787,11158.46
11418.0,2972128.54,1095728.6,-8869.02,-8434.22,-8565.74,-8649.89,-8767.42,-8811.94,-8922.12,11158.58,113.7198888405444,11158.58
11419.0,2972129.3,1095727.97,-8869.18,-8434.25,-8565.77,-8649.92,-8767.45,-8811.97,-8922.15,11158.7,117.19108854458126,11158.7
11420.0,2972130.05,1095727.33,-8869.33,-8434.28,-8565.8,-8649.95,-8767.48,-8812.0,-8922.18,11158.820000000002,111.77263046998716,11158.820000000002
11421.0,2972130.81,1095726.69,-8869.48,-8434.31,-8565.83,-8649.98,-8767.51,-8812.03,-8922.21,11158.94,102.67978051355884,11158.94
11422.0,2972131.56,1095726.05,-8869.63,-8434.34,-8565.86,-8650.01,-8767.54,-8812.06,-8922.24,11159.070000000002,98.95459058727538,11159.070000000002
11423.0,2972132.32,1095725.41,-8869.77,-8434.37,-8565.89,-8650.04,-8767.57,-8812.09,-8922.27,11159.19,98.56513891316392,11159.19
11424.0,2972133.08,1095724.78,-8869.92,-8434.4,-8565.92,-8650.07,-8767.6,-8812.12,-8922.3,11159.31,96.82107272040392,11159.31
